what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1283862659858
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1283862659859
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1283862659860
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1283862659860
started,bundle,org.eclipse.equinox.p2.director,2.0.0.v20100525,"org.eclipse.equinox.p2.director",1283862659861
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1283862659862
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1283862659862
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1283862659863
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1283862659864
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1283862659864
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1283862659865
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1283862659866
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1283862659866
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1283862659867
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1283862659868
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.0.v20100513,"org.eclipse.equinox.p2.touchpoint.eclipse",1283862659869
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1283862659869
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1283862659870
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.200.v20100503,"org.eclipse.equinox.p2.updatesite",1283862659870
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1283862659871
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1283862659871
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1283862659872
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1283862659873
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1283862659873
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1283862659874
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1283862659875
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1283862659880
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1283862659880
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1283862659881
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1283862659882
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1283862659882
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1283862659882
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1283862659883
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1283862659884
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1283862659885
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1283862659885
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1283862659886
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1283862659887
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1283862659888
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1283862659889
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1283862659890
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1283862659891
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1283862659892
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1283862659894
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1283862659894
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1283862659896
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1283862659896
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1283862659898
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1283862659898
started,bundle,org.eclipse.ui.intro.universal,3.2.400.v20100517,"org.eclipse.ui.intro.universal",1283862659898
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1283862659899
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1283862659900
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1283862659901
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1283862659902
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1283862659903
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1283862659903
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1283862659904
started,bundle,org.eclipse.photran.core,6.0.0.201006142322,"org.eclipse.photran.core",1283862659904
started,bundle,org.eclipse.photran.core.vpg,6.0.0.201006142322,"org.eclipse.photran.core.vpg",1283862659905
os,sysinfo,,,"linux",1283862659910
arch,sysinfo,,,"x86",1283862659910
ws,sysinfo,,,"gtk",1283862659910
locale,sysinfo,,,"en_US",1283862659910
processors,sysinfo,,,"2",1283862659910
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1283862659910
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1283862659910
java.specification.name,sysinfo,,,"Java Platform API Specification",1283862659910
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1283862659910
java.specification.version,sysinfo,,,"1.6",1283862659910
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1283862659910
java.version,sysinfo,,,"1.6.0_20",1283862659910
java.vm.info,sysinfo,,,"mixed mode, sharing",1283862659910
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1283862659910
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1283862659910
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1283862659910
java.vm.specification.version,sysinfo,,,"1.0",1283862659910
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1283862659910
java.vm.version,sysinfo,,,"16.3-b01",1283862659910
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1283862665063
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1283862665102
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1283862665122
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862668884
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1283862714123
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862714139
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862722427
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1283862727637
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862727640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862727933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862730424
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862738379
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1283862755323
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862755344
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862756642
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862803851
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862808003
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1283862814078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862814093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283862815833
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283863846060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283863848900
started,bundle,org.eclipse.help.base,3.5.0.v201006080911,"org.eclipse.help.base",1283863860657
started,bundle,org.eclipse.help.ui,3.5.0.v20100517,"org.eclipse.help.ui",1283863860689
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1283863861460
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1283863871645
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283863871661
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283863874187
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283863892859
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283863899416
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1283863988046
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283863988058
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1283863993416
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1283863993444
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283863994307
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864021628
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1283864021644
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1283864021655
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864024331
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1283864077485
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864077499
started,bundle,org.eclipse.cdt.make.core,7.0.0.201006141710,"org.eclipse.cdt.make.core",1283864081404
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.core",1283864081501
started,bundle,org.eclipse.cdt.core,5.2.0.201006141710,"org.eclipse.cdt.core",1283864081672
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1283864082210
started,bundle,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui",1283864082212
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201006141710,"org.eclipse.cdt.make.ui",1283864082279
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1283864087966
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1283864091401
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283864091516
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283864091761
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1283864091762
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1283864092349
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1283864108739
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864332751
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864342839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864344622
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864384342
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1283864600194
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1283864604526
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1283864604683
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1283864606947
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864628475
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864655672
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864682578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283864691920
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1283865098743
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1283865101174
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283865164026
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283865187627
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1283865740473
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1283865740503
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283865993106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283865999716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866245713
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866258345
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866439691
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866439971
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1283866486248
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1283866486369
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1283866486442
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201006141710,"org.eclipse.cdt.debug.core",1283866486537
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1283866486554
started,bundle,org.eclipse.photran.cdtinterface,6.0.0.201006142322,"org.eclipse.photran.cdtinterface",1283866486560
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866487047
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866493734
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283866495324
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283866495392
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1283866495487
started,bundle,org.eclipse.cdt.dsf,2.1.0.201006141710,"org.eclipse.cdt.dsf",1283866495591
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1283866495595
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1283866495614
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1283866495656
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283866525747
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283866525755
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283866531561
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283866531629
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283866548894
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283866548905
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1283866681320
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1283866683037
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866690479
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866696142
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866700392
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866701050
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866701512
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866714679
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1283866746573
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866855901
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866873675
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866877513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866879241
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1283866907850
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866923001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283866927669
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1283866939371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1283866997353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867060722
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867062955
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283867063293
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283867063353
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283867082941
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283867082950
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867157770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAs",1283867163705
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867163746
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867171991
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867188521
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867197175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867204535
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867208070
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAs",1283867210804
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867210849
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867306214
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867310370
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283867319804
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.exit",1283867320357
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1283867320503
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1283867320510
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1283867320516
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1283867320518
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1283867320518
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1283867320518
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1283867320518
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1283867320536
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1283867320536
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.0.v20100414,"org.eclipse.jst.pagedesigner.jsf.ui",1283867320587
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.0.v20100510,"org.eclipse.jst.pagedesigner",1283867320631
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1284056373766
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1284056373767
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1284056373768
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1284056373768
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1284056373769
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1284056373769
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1284056373770
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1284056373770
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1284056373771
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1284056373771
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1284056373772
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1284056373772
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1284056373773
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1284056373773
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1284056373774
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1284056373774
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1284056373775
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1284056373776
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1284056373776
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1284056373776
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1284056373777
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1284056373777
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1284056373778
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1284056373779
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1284056373779
